transaction_id,user_id,amount,transaction_type,merchant_category,country,hour,device_risk_score,ip_risk_score,is_fraud,month
9305,149,156.28506971184262,QR,Electronics,FR,13.0,0.48847828449158615,0.12965148890656158,0,8
2154,366,50.47616279984296,ATM,Electronics,FR,8.0,0.23604876668738134,0.3949516307858897,0,8
3340,625,151.21089702593642,ATM,Clothing,US,20.0,0.06795198999654836,0.06866395634338335,0,8
7435,729,120.45136578685604,QR,Travel,UK,18.0,0.2235549535603975,0.36565555241243475,0,8
2800,966,48.65939678051892,ATM,Electronics,FR,15.0,0.13356730356120514,0.07064634473333987,0,8
5885,903,218.8856872449954,POS,Electronics,UK,20.0,0.4678809335341315,0.19242590934161496,0,8
3265,645,81.20812282751297,Online,Travel,FR,21.0,0.18984280934649841,0.24578409246264568,0,8
1787,143,190.35178871064488,Online,Electronics,US,17.0,0.40613098744746556,0.21682073253339312,0,8
9775,124,68.36374225224866,ATM,Travel,UK,14.0,0.24900424258617038,0.12044222544913072,0,8
8099,884,12.491723981803698,ATM,Grocery,US,17.0,0.12932813568107043,0.13422468998676995,0,8
498,277,612.881756459379,QR,Food,TR,18.0,0.3373217486764414,0.3215780951113142,0,8
3946,260,168.7627393358004,QR,Grocery,UK,17.0,0.23316912128718548,0.20780425594406343,0,8
3534,740,35.67259120360597,QR,Food,DE,15.0,0.37678292580510453,0.14355417328220987,0,8
5509,46,859.484822877671,POS,Food,US,17.0,0.12865754176086633,0.44119968795142844,0,8
9566,90,137.83723227713423,Online,Clothing,US,14.0,0.33090647291298614,0.12387317249853666,0,8
6561,598,130.27417008406562,POS,Electronics,DE,18.0,0.20811827737270908,0.15876358100988278,0,8
6345,299,148.73775908095968,QR,Grocery,FR,14.0,0.2750333482316211,0.22969369447258653,0,8
3828,793,126.58421675929927,POS,Clothing,US,23.0,0.13753812168209878,0.09385515118569042,0,8
1636,438,208.33212438838024,QR,Grocery,TR,3.0,0.24808621426007946,0.08233332042462357,0,8
3423,351,1.7390013443023244,ATM,Electronics,DE,22.0,0.12798666518125001,0.07231214806726953,0,8
695,822,241.08590323748388,QR,Travel,US,22.0,0.06958817520345172,0.07770718316050679,0,8
1243,818,152.7684266699064,QR,Electronics,DE,14.0,0.1954148511337703,0.1504497040076481,0,8
9488,541,9.801997302824779,QR,Electronics,DE,13.0,0.10062785705898072,0.5493909424227915,0,8
1889,720,375.7968994249465,Online,Grocery,FR,17.0,0.19806765791762382,0.116801962366758,0,8
9551,325,0.0,POS,Travel,US,18.0,0.13647176660426621,0.20202126078818305,0,8
6889,131,308.22255306813537,POS,Travel,FR,11.0,0.19972272803915386,0.45483094012297476,1,8
8362,186,45.99280429066122,ATM,Food,FR,9.0,0.22004224565691913,0.16301828919877173,0,8
7149,935,82.95521327692097,ATM,Travel,UK,5.0,0.13041863079022292,0.18083385361472248,0,8
4570,782,228.48000568500996,POS,Clothing,US,22.0,0.3406541641315509,0.1577997512305378,0,8
5453,206,510.0320569971201,ATM,Clothing,FR,19.0,0.33921348100426324,0.23223132867833932,0,8
3264,751,305.9401706290485,POS,Food,TR,9.0,0.260949630275406,0.11576757155742265,0,8
5935,455,74.30834528657068,POS,Travel,DE,22.0,0.12493204273364997,0.2923622173740701,0,8
3106,482,21.465208241661685,ATM,Food,FR,13.0,0.07469955781918396,0.09713562110889178,0,8
7010,943,56.81466430565189,Online,Food,UK,3.0,0.1247622196675828,0.22871159962771664,0,8
7281,316,304.8243160963151,POS,Food,DE,8.0,0.3878707774979664,0.1238453742278571,0,8
29,51,87.94159488511809,QR,Travel,FR,11.0,0.1816856534857736,0.149364664192829,0,8
6191,52,139.3463904031884,ATM,Clothing,FR,7.0,0.8320463498488515,0.36107173960121564,0,8
5531,98,24.097365421174917,Online,Clothing,US,9.0,0.16804041457215937,0.0752316121140845,0,8
7508,896,8.995516308452748,POS,Grocery,US,17.0,0.08840440281677969,0.22911425768402258,0,8
6740,699,253.12458731045234,QR,Travel,UK,15.0,0.1282898939131949,0.06917960588823888,0,8
5954,261,6.018343385462541,POS,Travel,TR,22.0,0.2201594954317837,0.12552117542885805,0,8
721,994,253.24867024469026,ATM,Electronics,TR,15.0,0.07170128779226427,0.09489933779168974,0,8
4939,882,153.29550434497605,QR,Electronics,DE,16.0,0.2127900323685324,0.2015286907812835,0,8
5760,616,69.45424049347756,ATM,Food,UK,13.0,0.546079010892845,0.26407982535093916,0,8
1382,408,102.30615188076621,Online,Clothing,TR,8.0,0.37007190541259916,0.3457130730890433,0,8
3488,153,81.56031126405341,POS,Electronics,FR,16.0,0.3177708119088793,0.11564819649256217,0,8
9739,170,18.411091721571182,POS,Grocery,FR,17.0,0.1468522461001149,0.18670488081124434,0,8
8510,600,22.998197506805845,Online,Electronics,TR,17.0,0.1918533979118987,0.12278248614799477,0,8
3895,392,562.7489459522069,Online,Electronics,UK,19.0,0.6140525508463435,0.683260043282543,1,8
6474,186,59.34914467675217,ATM,Electronics,UK,19.0,0.13281098502888972,0.14050465062630452,0,8
2292,877,376.3158973001799,QR,Electronics,TR,6.0,0.14251635972663262,0.2222028742880998,0,8
1238,281,3.0393703108100727,POS,Grocery,FR,15.0,0.1688591246842393,0.08455557535314513,0,8
2056,690,0.0,Online,Travel,US,20.0,0.1398511402485948,0.12836657983847038,0,8
8023,843,39.576596823448895,Online,Food,UK,18.0,0.21559686634375103,0.09243046904454949,0,8
4699,147,146.21860839727455,Online,Travel,FR,15.0,0.32306033027691905,0.29272861984126486,0,8
9606,444,0.7632501976547892,ATM,Food,FR,6.0,0.07532366608878234,0.11648942445241744,0,8
1167,722,292.83225067882614,POS,Electronics,TR,22.0,0.18569704805338466,0.33846194968657495,0,8
8358,193,25.9789775213745,Online,Travel,FR,20.0,0.14279413560771007,0.16003135930284476,0,8
3856,926,393.3957005964264,QR,Grocery,DE,6.0,0.6257758673620629,0.1206611508703716,0,8
8427,862,43.91417670174958,QR,Clothing,FR,16.0,0.11968909291792043,0.08533166073816657,0,8
1861,26,30.157063569756083,Online,Clothing,NG,15.0,0.48821190960073046,0.1628560720169596,0,8
3533,604,170.60641101411102,QR,Electronics,UK,18.0,0.2106321555355664,0.17452357714079259,0,8
6858,308,181.88464287838067,Online,Grocery,FR,16.0,0.34807727011217104,0.09773247292931721,0,8
7195,254,161.1531415482984,QR,Grocery,FR,6.0,0.328200126988303,0.18215211626457525,0,8
7337,208,0.0,ATM,Travel,UK,13.0,0.18265649873176162,0.174380076822587,0,8
2562,825,230.85180911574352,Online,Travel,FR,23.0,0.2499457628942297,0.08939186056753234,0,8
3797,702,41.00270562277943,Online,Electronics,US,17.0,0.43060204099456734,0.20923013103660557,0,8
2361,485,161.3323827393192,ATM,Food,DE,5.0,0.3340886189896955,0.2242527125566967,0,8
4345,838,17.822753134450192,POS,Grocery,DE,17.0,0.1495969467316181,0.07818270552922563,0,8
9011,481,103.04070474443091,POS,Grocery,TR,23.0,0.26822220083876336,0.09086749343658726,0,8
377,234,78.25567997451691,POS,Travel,US,9.0,0.18633704157236725,0.25393525614945656,0,8
4817,938,27.20208924091698,QR,Grocery,UK,10.0,0.3117236020889676,0.10653311759882023,0,8
1621,255,97.78402616005847,POS,Food,TR,22.0,0.3126583985726585,0.14242723199689977,0,8
7945,333,30.095198751888088,POS,Food,US,21.0,0.11122756919187826,0.5375815012190865,0,8
9288,383,572.7624498453747,POS,Food,DE,6.0,0.25093703768064857,0.4842099252668723,0,8
5941,388,21.3355009634004,POS,Electronics,US,14.0,0.16573453585607717,0.17095820110883692,0,8
4823,548,65.41902614542622,ATM,Travel,US,23.0,0.2555900252617947,0.3731285184348216,0,8
455,170,171.30454908192704,Online,Electronics,UK,14.0,0.16018270108135557,0.1016717408800259,0,8
3726,118,153.14122080885218,POS,Food,FR,2.0,0.23515467097823953,0.3911650885353146,0,8
9906,635,131.79199173395483,QR,Food,TR,19.0,0.1674019554079082,0.18634869290130857,0,8
844,584,31.810944439374857,ATM,Electronics,FR,16.0,0.19181919354975732,0.2706126104915257,0,8
5889,374,107.79007357638451,QR,Electronics,US,22.0,0.12667469956868407,0.09273720445454342,0,8
9118,991,149.1905474151286,POS,Food,FR,18.0,0.5030780367114799,0.5736389065219781,0,8
6074,951,126.71000631587565,QR,Clothing,UK,6.0,0.30410639479663876,0.280980433487862,1,8
9451,246,53.88486729392402,ATM,Food,TR,12.0,0.18272901073708037,0.09275673605661812,0,8
8602,253,3.8174530392286927,POS,Grocery,FR,9.0,0.07561920226075984,0.15868870610424546,0,8
9579,510,38.23963472547668,QR,Travel,DE,12.0,0.5081249621883108,0.2459872270655581,0,8
1229,540,265.1289228697245,Online,Grocery,UK,20.0,0.1857580602834799,0.2733449726391701,0,8
293,715,370.1888720435861,POS,Food,UK,2.0,0.48318990880934526,0.205562407100453,0,8
862,699,350.271491070535,QR,Food,FR,10.0,0.10565087090384823,0.2238330414437743,0,8
1515,374,168.6965015719127,QR,Food,FR,11.0,0.10984998142213909,0.17679500847044677,0,8
6832,155,0.0,POS,Clothing,TR,19.0,0.10375240735897585,0.16071844572950145,0,8
747,479,343.78830094207075,Online,Electronics,UK,17.0,0.6958619617371082,0.6935838448848143,1,8
160,82,328.3045684437223,QR,Grocery,UK,18.0,0.6243283532115043,0.3305699163569718,0,8
4380,195,438.8194673414845,QR,Food,US,1.0,0.17201556938019416,0.23003817879980135,0,8
6376,954,21.220326693674494,ATM,Electronics,US,17.0,0.1962058020486272,0.13936933865827358,0,8
1550,890,410.9817338488957,ATM,Food,FR,6.0,0.4899134428446358,0.3079577899813084,0,8
9443,228,165.65602714502813,POS,Travel,FR,15.0,0.28766152416179314,0.16056320075056596,0,8
32,554,12.841284966304391,QR,Grocery,FR,7.0,0.2940389617624119,0.18668845575268078,0,8
2318,415,210.205032791575,ATM,Food,US,6.0,0.14941716255522028,0.11675647527998373,0,8
7808,686,36.837908604243516,Online,Clothing,TR,15.0,0.23013355881909645,0.2949646993684428,0,8
5137,573,493.8060883020089,ATM,Clothing,US,20.0,0.08737662516615673,0.11117200439419593,0,8
588,521,82.31677483781831,POS,Electronics,US,5.0,0.1761716172625907,0.2550615702987055,0,8
2805,494,540.3064618022551,POS,Electronics,US,18.0,0.3169667226220808,0.5588618589079329,0,8
7556,202,342.97784443641814,ATM,Electronics,DE,15.0,0.4482820136902592,0.4717901937065808,0,8
5892,9,25.31312232747067,Online,Electronics,FR,17.0,0.16912874912551518,0.24310603244358764,0,8
884,54,248.6531844641827,POS,Food,FR,18.0,0.17080181494335445,0.20808969557466947,0,8
5377,25,30.04351361429751,Online,Grocery,DE,13.0,0.17385383591355646,0.5397185067098916,0,8
2374,171,483.66231662112847,ATM,Travel,DE,8.0,0.2314923369169746,0.5043655968677193,1,8
5494,768,0.0,ATM,Travel,FR,2.0,0.10797348533157464,0.08643257513698499,0,8
6422,168,13.18366104027502,QR,Grocery,TR,17.0,0.3824706479938769,0.49636990754650123,0,8
9092,802,104.39752463324332,ATM,Travel,DE,23.0,0.07892276968722152,0.2124970357984101,0,8
8502,603,0.0,POS,Electronics,UK,21.0,0.2859180892180845,0.4460257491774092,0,8
4102,59,122.34909335064431,Online,Food,US,9.0,0.18200496237449595,0.15720316521647448,0,8
9708,672,4.115664736345574,POS,Clothing,TR,22.0,0.21725967535584384,0.22978233625150046,0,8
4265,521,109.45942514214819,QR,Travel,DE,21.0,0.4920930700307112,0.2984942011810354,1,8
9309,975,34.05971604557154,QR,Electronics,UK,11.0,0.3762565988366898,0.35713861271548725,0,8
8041,176,275.16988875280384,POS,Electronics,FR,11.0,0.2751382443789074,0.30167384401030456,0,8
4807,595,73.95986503992829,POS,Electronics,DE,15.0,0.1455510540500724,0.21651900318351072,0,8
5950,379,118.61558790562765,QR,Electronics,FR,18.0,0.24965096513006138,0.2928392345897453,0,8
6355,190,118.3604858702748,QR,Travel,DE,23.0,0.18342338845970535,0.10618923182106374,0,8
7356,605,113.57953353337385,QR,Travel,DE,13.0,0.11064770893538906,0.12923900814987696,0,8
979,378,97.34087252764105,QR,Travel,TR,20.0,0.9034060929658249,0.29226272298321404,1,8
1168,67,189.84897100409984,Online,Electronics,FR,21.0,0.4236154823395615,0.2606662230589166,0,8
9272,616,420.3936164703131,POS,Grocery,TR,18.0,0.2838745338739865,0.3438901469135343,0,8
8241,565,32.72900771488209,ATM,Food,FR,23.0,0.09292153925963054,0.14349322484652766,0,8
2726,390,97.5528309692204,QR,Travel,FR,12.0,0.23925930726614805,0.2917503715142312,0,8
8592,924,4.600432086887449,ATM,Food,DE,9.0,0.25462572101880115,0.09514636824550267,0,8
1648,442,168.9953085354397,Online,Grocery,US,17.0,0.3016891694046208,0.12767205923947655,0,8
5460,530,134.52709158716723,POS,Clothing,UK,10.0,0.1601828549894994,0.20355193022894846,0,8
5275,385,5.233050761414651,Online,Food,TR,15.0,0.20045061554106977,0.15114996445837228,0,8
5715,839,524.3645150914075,POS,Food,FR,15.0,0.23591690312696117,0.09039772921897114,0,8
7830,478,15.909078484286477,QR,Clothing,FR,14.0,0.12325557715601289,0.20390039904285623,0,8
4378,957,209.28891614638192,Online,Food,UK,15.0,0.1866811851975147,0.2615987892628234,0,8
2291,873,747.2790594765597,QR,Food,TR,14.0,0.24864052954270038,0.1581388230717093,0,8
7719,665,22.508841618252244,QR,Clothing,DE,11.0,0.26436982020462896,0.15372946201606802,0,8
2591,682,403.2038936181131,Online,Clothing,TR,12.0,0.2934431385257811,0.16885135075728225,0,8
2482,862,188.40635820585862,ATM,Electronics,TR,8.0,0.33501902290203495,0.4338654355194926,0,8
1467,451,12.142772233557665,QR,Food,DE,20.0,0.15062015263829348,0.09443734118769607,0,8
3236,109,1.9635300244277634,QR,Grocery,TR,18.0,0.1169458988145073,0.09647169281974187,1,8
5055,891,4.9575902668155685,POS,Food,TR,18.0,0.6067762157159208,0.33342226824561694,0,8
7564,526,81.36945543141785,POS,Travel,DE,22.0,0.0702685354894084,0.2092364315593639,0,8
3639,455,39.42228983273441,POS,Clothing,DE,7.0,0.43439866849765996,0.3096378683368866,0,8
5609,690,83.62201136353325,ATM,Electronics,UK,15.0,0.32964262085629464,0.14619096298928927,0,8
6393,251,287.23160749199815,POS,Travel,TR,6.0,0.17355135391158893,0.08096656622498916,0,8
9434,215,194.70629287467386,ATM,Grocery,UK,12.0,0.10313221240272454,0.07350815937629726,0,8
3723,240,4.609670808009333,ATM,Travel,TR,18.0,0.19939629990729213,0.41890010306755415,0,8
3852,965,22.718540277714407,QR,Travel,US,20.0,0.09954952316932494,0.357542515358162,0,8
5028,420,37.45803233139098,POS,Food,FR,8.0,0.1862000965211582,0.37667329643790254,0,8
1992,172,86.67431402656473,QR,Clothing,FR,9.0,0.221229467347681,0.11444097579850812,0,8
8115,583,29.27490489153991,QR,Travel,DE,22.0,0.10203018996485679,0.24593618813896773,0,8
5919,879,328.52050883032985,QR,Clothing,UK,12.0,0.209317572667381,0.4488366315247984,0,8
2129,642,446.0354262470166,POS,Clothing,FR,15.0,0.286338902078893,0.21330230501128253,0,8
1572,984,132.53167968230423,POS,Travel,DE,18.0,0.4524670076799181,0.33133097387054866,0,8
7730,226,35.994987436203225,ATM,Travel,TR,22.0,0.09270927594882089,0.17890739680198925,0,8
6853,852,107.52349293823211,QR,Electronics,TR,15.0,0.09202043583676006,0.20178688715359755,0,8
628,587,108.19129039138285,QR,Food,FR,20.0,0.478672675786454,0.2890181809375285,0,8
6805,551,23.435181695325433,ATM,Food,UK,5.0,0.14066526053085074,0.1557509787048053,0,8
9780,935,322.2171330433557,POS,Food,FR,18.0,0.15458817479366074,0.3879538951313097,0,8
8172,271,72.5437131381111,Online,Clothing,UK,17.0,0.2125346802547521,0.22065347379912936,0,8
9079,137,202.46685803970084,Online,Clothing,US,21.0,0.8282554997820702,0.526515422417872,0,8
7911,206,10.578742471619904,Online,Grocery,FR,6.0,0.11740379162577794,0.4483909800810657,0,8
705,546,324.45217253591335,ATM,Food,TR,9.0,0.08659837615190874,0.26470888769896495,0,8
4871,755,240.7881271817584,POS,Clothing,UK,22.0,0.25956619383168106,0.47264153950987087,1,8
